Energy,X,Y,Z,Normal_X,Normal_Y,Normal_Z,Wavelength,Flux
1.000000,0.066741,0.304702,-0.005942,-0.999128,0.000000,0.041744,550.000000,509.930118
1.000000,0.066831,0.385935,-0.005609,-0.884546,0.000000,0.466452,550.000000,451.450391
1.000000,0.066852,0.354091,-0.005571,-0.857643,0.000000,0.514245,550.000000,437.719619
1.000000,0.067060,0.559319,-0.005343,-0.592562,0.000000,0.805525,550.000000,302.428811
1.000000,0.066946,0.541038,-0.005445,-0.738334,0.000000,0.674436,550.000000,376.826971
1.000000,0.067149,0.404816,-0.006664,-0.479579,0.000000,-0.877499,550.000000,244.765096
1.000000,0.066745,0.516551,-0.005889,-0.994049,0.000000,0.108937,550.000000,507.337584
1.000000,0.066990,0.557342,-0.006550,-0.681279,0.000000,-0.732024,550.000000,347.707803
1.000000,0.066969,0.285666,-0.006529,-0.708303,0.000000,-0.705909,550.000000,361.499963
1.000000,0.066850,0.416196,-0.005575,-0.860383,0.000000,0.509648,550.000000,439.118074
1.000000,0.066850,0.523986,-0.006375,-0.860512,0.000000,-0.509429,550.000000,439.184028
1.000000,0.066827,0.534511,-0.006333,-0.889815,0.000000,-0.456322,550.000000,454.139083
1.000000,0.067288,0.470909,-0.005227,-0.302202,0.000000,0.953244,550.000000,154.236112
1.000000,0.066971,0.350309,-0.005419,-0.705820,0.000000,0.708392,550.000000,360.232653
1.000000,0.067455,0.364919,-0.005193,-0.089267,0.000000,0.996008,550.000000,45.559456
1.000000,0.066743,0.570985,-0.006047,-0.995778,0.000000,-0.091794,550.000000,508.220220
1.000000,0.066810,0.287540,-0.005652,-0.911464,0.000000,0.411379,550.000000,465.188660
1.000000,0.066747,0.405374,-0.006081,-0.990786,0.000000,-0.135437,550.000000,505.672385
1.000000,0.066950,0.357613,-0.006510,-0.732179,0.000000,-0.681112,550.000000,373.686012
1.000000,0.066940,0.408074,-0.005452,-0.745936,0.000000,0.666018,550.000000,380.707087
1.000000,0.067197,0.499950,-0.006688,-0.417649,0.000000,-0.908608,550.000000,213.157660
1.000000,0.066766,0.345107,-0.005774,-0.966706,0.000000,0.255890,550.000000,493.382468
1.000000,0.066746,0.567409,-0.006069,-0.992819,0.000000,-0.119629,550.000000,506.709823
1.000000,0.066778,0.352047,-0.006216,-0.951503,0.000000,-0.307640,550.000000,485.623267
1.000000,0.066746,0.370534,-0.006072,-0.992379,0.000000,-0.123225,550.000000,506.485319
1.000000,0.067379,0.374402,-0.006746,-0.185746,0.000000,-0.982598,550.000000,94.800214
1.000000,0.066787,0.518350,-0.006243,-0.939807,0.000000,-0.341706,550.000000,479.653862
1.000000,0.066861,0.493421,-0.006394,-0.845722,0.000000,-0.533624,550.000000,431.635276
1.000000,0.066797,0.513423,-0.005681,-0.927332,0.000000,0.374241,550.000000,473.286850
1.000000,0.066749,0.346542,-0.005859,-0.988953,0.000000,0.148231,550.000000,504.736760
1.000000,0.066858,0.341422,-0.005561,-0.849943,0.000000,0.526875,550.000000,433.789698
1.000000,0.066821,0.566885,-0.005628,-0.897019,0.000000,0.441992,550.000000,457.816020
1.000000,0.067022,0.471064,-0.005372,-0.640780,0.000000,0.767724,550.000000,327.038196
1.000000,0.066830,0.395470,-0.005609,-0.884870,0.000000,0.465838,550.000000,451.615603
1.000000,0.067236,0.303431,-0.006705,-0.368389,0.000000,-0.929672,550.000000,188.016511
1.000000,0.067180,0.551034,-0.006680,-0.440062,0.000000,-0.897967,550.000000,224.596605
1.000000,0.066799,0.363106,-0.005677,-0.925036,0.000000,0.379879,550.000000,472.115338
1.000000,0.067322,0.323494,-0.006733,-0.259049,0.000000,-0.965864,550.000000,132.212167
1.000000,0.066749,0.453599,-0.006091,-0.989031,0.000000,-0.147711,550.000000,504.776478
1.000000,0.066750,0.318661,-0.005850,-0.987273,0.000000,0.159032,550.000000,503.879699
1.000000,0.067009,0.533039,-0.005383,-0.657578,0.000000,0.753386,550.000000,335.611615
1.000000,0.066759,0.522937,-0.005802,-0.975573,0.000000,0.219674,550.000000,497.908258
1.000000,0.066908,0.429513,-0.006460,-0.786176,0.000000,-0.618003,550.000000,401.244394
1.000000,0.066742,0.288303,-0.006032,-0.997329,0.000000,-0.073046,550.000000,509.011571
1.000000,0.067026,0.362741,-0.006581,-0.635984,0.000000,-0.771702,550.000000,324.590368
1.000000,0.066740,0.387058,-0.005973,-0.999998,0.000000,0.001847,550.000000,510.374129
1.000000,0.066812,0.299198,-0.006304,-0.907906,0.000000,-0.419174,550.000000,463.372495
1.000000,0.066741,0.270051,-0.005931,-0.998421,0.000000,0.056175,550.000000,509.569096
1.000000,0.066803,0.348502,-0.005666,-0.919603,0.000000,0.392849,550.000000,469.342324
1.000000,0.066757,0.439068,-0.006135,-0.978956,0.000000,-0.204073,550.000000,499.634464
1.000000,0.066775,0.339874,-0.006206,-0.955580,0.000000,-0.294733,550.000000,487.703973
1.000000,0.066816,0.443253,-0.005639,-0.903634,0.000000,0.428306,550.000000,461.192064
1.000000,0.066740,0.358524,-0.005956,-0.999715,0.000000,0.023856,550.000000,510.229750
1.000000,0.066740,0.540696,-0.005976,-1.000000,0.000000,-0.000842,550.000000,510.374819
1.000000,0.066771,0.420002,-0.006193,-0.960451,0.000000,-0.278448,550.000000,490.190336
1.000000,0.067117,0.430850,-0.005304,-0.519434,0.000000,0.854511,550.000000,265.106185
1.000000,0.066755,0.361080,-0.006126,-0.981170,0.000000,-0.193144,550.000000,500.764830
1.000000,0.066801,0.389125,-0.005671,-0.921790,0.000000,0.387689,550.000000,470.458731
1.000000,0.066747,0.385226,-0.005869,-0.990863,0.000000,0.134875,550.000000,505.711513
1.000000,0.066801,0.355307,-0.006279,-0.921789,0.000000,-0.387691,550.000000,470.458280
1.000000,0.066762,0.340475,-0.006159,-0.972215,0.000000,-0.234090,550.000000,496.194182
1.000000,0.066782,0.494511,-0.006229,-0.946044,0.000000,-0.324038,550.000000,482.837224
1.000000,0.066741,0.316164,-0.006013,-0.998809,0.000000,-0.048783,550.000000,509.767354
1.000000,0.067011,0.543475,-0.005382,-0.655195,0.000000,0.755460,550.000000,334.395165
1.000000,0.066900,0.445391,-0.005500,-0.796489,0.000000,0.604653,550.000000,406.507907
1.000000,0.067223,0.279399,-0.005251,-0.385455,0.000000,0.922727,550.000000,196.726699
1.000000,0.066881,0.392597,-0.005526,-0.820531,0.000000,0.571602,550.000000,418.778354
1.000000,0.066741,0.405886,-0.006003,-0.999377,0.000000,-0.035283,550.000000,510.057229
1.000000,0.067034,0.274019,-0.005363,-0.626166,0.000000,0.779690,550.000000,319.579228
